id,rating,genre,runtime,fresh,top_critic,date
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-06-08
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-06-08
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-06-07
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-06-03
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-30
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-30
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-29
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-05-26
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-26
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,1,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,1,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,1,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,1,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,1,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,rotten,0,2012-05-25
3,R,Drama|Science Fiction and Fantasy,108.0,fresh,0,2012-12-25
5,R,Drama|Musical and Performing Arts,116.0,fresh,1,2018-02-26
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2016-07-12
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2011-06-07
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2005-09-10
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2003-12-03
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2002-08-27
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2005-10-10
5,R,Drama|Musical and Performing Arts,116.0,rotten,0,2005-10-09
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2005-04-28
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2004-08-24
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2003-11-05
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2003-08-22
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2003-05-14
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2002-11-07
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2002-08-21
5,R,Drama|Musical and Performing Arts,116.0,rotten,1,2002-04-12
5,R,Drama|Musical and Performing Arts,116.0,rotten,1,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,rotten,1,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,rotten,1,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2000-01-01
5,R,Drama|Musical and Performing Arts,116.0,fresh,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2018-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2014-04-25
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2013-01-18
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2012-03-29
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2012-03-01
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2012-02-09
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2008-11-05
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2008-11-05
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2008-11-05
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2008-11-05
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2008-11-05
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2008-06-09
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2007-01-20
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2006-05-06
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2006-04-12
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2006-02-09
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2006-01-26
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2004-01-11
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2003-11-13
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2003-09-08
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2003-05-20
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2003-05-20
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2002-08-30
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2002-08-26
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2002-08-23
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2002-08-05
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2002-07-26
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,rotten,1,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,1,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2000-01-01
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2005-08-17
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2005-02-05
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2004-10-21
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2004-05-14
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2003-12-02
6,R,Drama|Mystery and Suspense,128.0,fresh,0,2003-02-21
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2002-10-13
6,R,Drama|Mystery and Suspense,128.0,rotten,0,2002-07-31
8,PG,Drama|Kids and Family,95.0,fresh,0,2010-12-26
8,PG,Drama|Kids and Family,95.0,fresh,0,2010-09-19
8,PG,Drama|Kids and Family,95.0,fresh,0,2004-07-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2002-03-05
8,PG,Drama|Kids and Family,95.0,rotten,0,2001-02-14
8,PG,Drama|Kids and Family,95.0,rotten,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,1,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2006-07-24
8,PG,Drama|Kids and Family,95.0,rotten,0,2003-05-14
8,PG,Drama|Kids and Family,95.0,fresh,0,2003-02-08
8,PG,Drama|Kids and Family,95.0,rotten,0,2002-04-12
8,PG,Drama|Kids and Family,95.0,rotten,1,2002-03-22
8,PG,Drama|Kids and Family,95.0,rotten,0,2001-07-24
8,PG,Drama|Kids and Family,95.0,fresh,0,2001-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,rotten,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
8,PG,Drama|Kids and Family,95.0,fresh,0,2000-01-01
10,PG-13,Comedy,82.0,fresh,0,2008-08-12
10,PG-13,Comedy,82.0,rotten,0,2008-08-07
10,PG-13,Comedy,82.0,rotten,1,2008-08-06
10,PG-13,Comedy,82.0,fresh,0,2006-12-30
10,PG-13,Comedy,82.0,rotten,1,2006-01-26
10,PG-13,Comedy,82.0,rotten,0,2004-03-16
10,PG-13,Comedy,82.0,fresh,0,2003-08-01
10,PG-13,Comedy,82.0,rotten,0,2003-04-01
10,PG-13,Comedy,82.0,rotten,0,2003-03-19
10,PG-13,Comedy,82.0,rotten,0,2003-03-10
10,PG-13,Comedy,82.0,rotten,0,2003-02-08
10,PG-13,Comedy,82.0,fresh,0,2002-11-26
10,PG-13,Comedy,82.0,rotten,0,2002-11-19
10,PG-13,Comedy,82.0,fresh,0,2002-11-09
10,PG-13,Comedy,82.0,fresh,0,2002-11-07
10,PG-13,Comedy,82.0,fresh,0,2002-10-15
10,PG-13,Comedy,82.0,rotten,0,2002-09-13
10,PG-13,Comedy,82.0,fresh,0,2002-09-10
10,PG-13,Comedy,82.0,rotten,0,2002-08-29
10,PG-13,Comedy,82.0,fresh,0,2002-08-20
10,PG-13,Comedy,82.0,fresh,0,2002-08-18
10,PG-13,Comedy,82.0,rotten,0,2002-07-22
10,PG-13,Comedy,82.0,fresh,0,2002-07-11
10,PG-13,Comedy,82.0,fresh,0,2002-06-29
10,PG-13,Comedy,82.0,rotten,0,2002-06-12
10,PG-13,Comedy,82.0,fresh,0,2002-06-11
10,PG-13,Comedy,82.0,rotten,0,2002-06-06
10,PG-13,Comedy,82.0,fresh,0,2002-06-03
10,PG-13,Comedy,82.0,fresh,0,2002-05-30
10,PG-13,Comedy,82.0,rotten,0,2002-03-04
10,PG-13,Comedy,82.0,fresh,0,2002-02-26
10,PG-13,Comedy,82.0,rotten,0,2002-01-26
10,PG-13,Comedy,82.0,rotten,0,2002-01-25
10,PG-13,Comedy,82.0,rotten,1,2002-01-24
10,PG-13,Comedy,82.0,rotten,1,2002-01-22
10,PG-13,Comedy,82.0,rotten,0,2002-01-20
10,PG-13,Comedy,82.0,rotten,0,2002-01-20
10,PG-13,Comedy,82.0,fresh,1,2002-01-18
10,PG-13,Comedy,82.0,rotten,0,2002-01-17
10,PG-13,Comedy,82.0,fresh,0,2002-01-16
10,PG-13,Comedy,82.0,fresh,0,2002-01-15
10,PG-13,Comedy,82.0,rotten,0,2002-01-15
10,PG-13,Comedy,82.0,rotten,0,2002-01-14
10,PG-13,Comedy,82.0,rotten,0,2002-01-14
10,PG-13,Comedy,82.0,fresh,0,2002-01-13
10,PG-13,Comedy,82.0,fresh,0,2002-01-13
10,PG-13,Comedy,82.0,rotten,0,2002-01-13
10,PG-13,Comedy,82.0,rotten,0,2002-01-13
10,PG-13,Comedy,82.0,rotten,1,2002-01-12
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
10,PG-13,Comedy,82.0,fresh,0,2002-01-11
10,PG-13,Comedy,82.0,fresh,1,2002-01-11
10,PG-13,Comedy,82.0,rotten,1,2002-01-11
